Torneo,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Reference,ProbH,ProbD,ProbA,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,Result,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,Margin,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,xPHome,xPAway,xGoals,xHG,xAG,HTHG,HTAG,HS,AS,HST,AST,HSM,ASM,HF,AF,HY,AY,HR,AR
A2021,1628820000,Aug 13 2021 - 2:00am,complete,N/A,Atlético San Luis,Necaxa,César Arturo Ramos Palazuelos,0.34,0.334304584,0.278360528,0.387334887,4,1,0,1.11,1.28,A,0,2,2,1,0,1,,"41,90'3",8,1,1,0,4,1,1,0,1,4,14,13,4,6,10,7,8,18,63,37,1.49,1.41,2.5,100,100,50,0,0,0,100,50,100,9,1,2.75,3.25,2.4,0.029331779,1.36,2,3.3,6.25,1.83,1.95,Estadio Alfonso Lastras Ramírez (San Luis Potosí),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2021,1628899200,Aug 14 2021 - 12:00am,complete,N/A,Puebla,Tigres UANL,Jorge Isaac Rojas Castillo,0.38,0.371929825,0.305263158,0.322807018,4,0,1.5,1.38,1.48,D,1,1,2,1,1,0,45'6,56,9,3,1,0,1,1,0,1,0,2,18,14,9,4,9,10,10,12,45,55,2.02,1.5,2.75,50,100,50,25,0,25,50,100,100,8.5,2,2.5,3,2.85,0.028070175,1.5,2.4,4.1,8.25,2.1,1.71,Estadio Cuauhtémoc (Puebla),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2021,1628906400,Aug 14 2021 - 2:00am,complete,N/A,Juárez,Tijuana,Edgar Allan Morales Olvera,0.34,0.343349639,0.306312602,0.350337759,4,0,0,0.88,0.53,D,1,1,2,2,1,1,45'5,8,3,4,2,0,1,1,1,1,1,1,18,9,6,4,12,5,11,17,69,31,2,1.04,3.5,100,100,100,50,0,50,100,100,100,13,2,2.7,3,2.65,0.027020731,1.47,2.25,3.9,7.5,2,1.77,Estadio Olímpico Benito Juárez (Ciudad Juárez),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2021,1628978400,Aug 14 2021 - 10:00pm,complete,N/A,Pumas UNAM,Querétaro,Óscar Mejía García,0.48,0.476034858,0.270152505,0.253812636,4,0.5,1,1.58,0.65,D,0,0,0,0,0,0,,,2,6,3,1,1,0,2,2,0,1,17,13,4,7,13,6,12,10,41,59,1.54,1.7,2,75,75,25,25,0,25,75,0,75,9.5,5.5,2,3.4,3.6,0.023965142,1.33,2.1,3.9,7.5,2,1.77,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2021,1628985600,Aug 15 2021 - 12:00am,complete,N/A,León,Mazatlán,Brian Omar González Veles,0.6,0.595031056,0.24057971,0.164389234,4,3,3,1.55,0.72,H,3,0,3,1,1,0,"42,68,80",,4,3,0,0,3,0,0,0,1,2,6,6,5,3,1,3,11,8,59,41,1.07,0.77,2.5,50,100,50,0,0,0,100,50,100,7,4,1.61,3.75,5.25,0.026086957,1.25,1.71,2.65,4.7,1.77,2.05,Estadio León (Nou Camp) (León de los Aldamas),2.074979229,0.682206641,2.73100907,1.841836735,0.889172336,0.804822695,0.380992908,14.25174825,8.831668332,6.290126582,3.616202532,7.961621669,5.2154658,12.44489589,13.6206196,1.406084017,2.070980203,0.061323032,0.131337518
A2021,1628992800,Aug 15 2021 - 2:00am,complete,N/A,Cruz Azul,Toluca,Fernando Guerrero Ramírez,0.54,0.547244327,0.280223991,0.172531683,4,0,3,1.25,1.29,H,4,0,4,3,3,0,"4,5,34,71",,0,4,2,0,3,1,1,1,2,2,12,16,6,6,6,10,16,8,55,45,1.43,1.74,2.5,25,100,25,25,0,25,100,25,100,9.5,3,1.74,3.25,5,0.027468317,1.36,2,3.25,6,1.91,1.87,Estadio Azteca (Ciudad de México (D.F.)),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
A2021,1628993160,Aug 15 2021 - 2:06am,complete,N/A,Monterrey,Pachuca,Oscar Macias Romo,0.52,0.52606525,0.273539998,0.200394752,4,2,0,1.79,1.42,H,3,1,4,1,1,0,"36,73,79",52,0,6,0,1,0,0,0,1,0,0,9,13,7,5,2,8,12,6,49,51,1.29,1.53,2.5,75,100,50,0,0,50,75,25,100,11,2.5,1.8,3.3,4.35,0.029490305,1.36,2,3.3,6.25,0,0,Estadio BBVA (Guadalupe),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
A2021,1629064800,Aug 15 2021 - 10:00pm,complete,N/A,Atlas,América,Jorge Antonio Pérez Durán,0.34,0.336240768,0.289006141,0.374753092,4,3,1,1.55,1.53,A,0,1,1,0,0,0,,77,1,4,1,0,0,1,0,1,0,1,10,11,4,5,6,6,13,12,56,44,1.23,1.29,1,0,50,0,0,0,0,0,50,50,14,4,2.84,3.28,2.56,0.015871908,1.42,2.22,4.25,8.5,2.1,1.71,Estadio Jalisco (Guadalajara),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2021,1629072360,Aug 16 2021 - 12:06am,complete,N/A,Santos Laguna,Guadalajara,Luis Enrique Santander Aguirre,0.46,0.460919614,0.295695381,0.243385006,4,1,3,1.58,1.32,D,0,0,0,0,0,0,,,4,3,1,0,3,0,1,0,1,2,10,18,0,7,10,11,14,17,53,47,1.04,1.88,2,50,100,0,0,0,0,0,100,100,13,5,2.05,3.1,3.7,0.026885264,1.38,2.05,3.45,6.75,1.91,1.87,Estadio Nuevo Corona (Torreón),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
A2021,1629237600,Aug 17 2021 - 10:00pm,complete,N/A,Toluca,Mazatlán,Saúl Alfredo Silva Pineda,0.58,0.579479001,0.236576289,0.18394471,5,3,1.5,1.17,0.72,D,2,2,4,4,2,2,"9,38","32,44",9,3,1,0,2,0,1,0,0,2,4,4,4,0,0,4,14,13,65,35,0.9,0.4,3.25,50,100,75,50,0,50,100,75,100,9,3.5,1.65,3.8,4.75,0.026581606,1.29,1.8,2.95,5.5,1.87,1.91,Estadio Nemesio Díez (Toluca de Lerdo),2.023088914,0.727314805,2.63629993,1.761971502,0.874328428,0.78411215,0.380607477,14.21549938,8.952361226,6.308312129,3.775752437,7.907187249,5.176608789,12.63423959,13.59770603,1.365400162,1.963621665,0.071544058,0.121665319
A2021,1629244800,Aug 18 2021 - 12:00am,complete,N/A,Tigres UANL,Querétaro,Diego Montaño Robles,0.54,0.538014912,0.271550623,0.190434465,5,1,1,2,0.65,H,3,0,3,1,1,0,"22,49,74",,2,6,1,0,4,1,1,0,3,2,7,6,4,2,3,4,16,12,57,43,0.85,0.66,1.5,75,75,0,0,0,0,75,0,75,10,5.5,1.77,3.35,4.6,0.026956839,1.44,2.25,3.9,7.5,2.15,1.69,Estadio Universitario de Nuevo León (San Nicolás de los Garza),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
A2021,1629252000,Aug 18 2021 - 2:00am,complete,N/A,Necaxa,Pumas UNAM,Eduardo Galván Basulto,0.52,0.529485705,0.25562029,0.214894005,5,0,0,1.24,1.1,H,3,0,3,1,1,0,"35,72,90'3",,3,8,0,0,2,0,0,0,0,2,17,13,8,4,9,9,7,3,34,66,1.9,1.31,2.5,25,100,50,0,0,50,100,0,100,8,4,1.8,3.55,4.15,0.026069851,1.33,1.91,3.1,6,1.87,1.91,Estadio Victoria de Aguascalientes (Aguascalientes),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
A2021,1629252360,Aug 18 2021 - 2:06am,complete,N/A,Tijuana,Puebla,Fernando Hernández Gómez,0.42,0.414519906,0.297944314,0.287535779,5,0,0.5,1.35,1.42,D,1,1,2,1,1,0,4,71,10,1,1,0,3,0,0,1,0,3,23,10,7,3,16,7,15,19,51,49,2.3,1.05,2.25,50,100,25,0,0,0,75,50,100,9.5,6,2.25,3.05,3.15,0.029924538,1.4,2.1,3.45,6.75,1.87,1.91,Estadio Caliente (Tijuana),1.578010603,1.135302541,2.488464951,1.396960958,1.091503993,0.60765391,0.47276761,12.29504786,10.04723263,5.29171921,4.258091635,7.003328647,5.789140991,12.77041896,13.41112992,1.556141062,1.911430888,0.084920957,0.13234698
A2021,1629331200,Aug 19 2021 - 12:00am,complete,N/A,Cruz Azul,Monterrey,Jorge Antonio Pérez Durán,0.42,0.419538645,0.297674846,0.282786509,5,1.5,1,1.25,1.05,D,1,1,2,0,0,0,67,90'1,2,10,2,1,2,0,0,3,2,0,8,15,5,6,3,9,14,10,54,46,1.03,1.65,2.5,50,100,25,25,0,75,100,0,50,6,7.5,2.25,3.1,3.25,0.024905799,1.47,2.25,3.95,7.75,2,1.77,Estadio Azteca (Ciudad de México (D.F.)),1.578010603,1.135302541,2.488464951,1.396960958,1.091503993,0.60765391,0.47276761,12.29504786,10.04723263,5.29171921,4.258091635,7.003328647,5.789140991,12.77041896,13.41112992,1.556141062,1.911430888,0.084920957,0.13234698
A2021,1629331200,Aug 19 2021 - 12:00am,complete,N/A,Santos Laguna,Atlas,Fernando Guerrero Ramírez,0.38,0.379388537,0.316052858,0.304558605,5,1,2,1.58,1.68,D,1,1,2,1,0,1,69,25,4,5,0,0,0,0,0,0,0,0,15,12,6,4,9,8,11,12,58,42,1.61,1.26,0.75,25,25,0,0,0,0,25,25,25,11,2.5,2.45,2.9,3,0.028774728,1.49,2.3,3.95,7.75,2.05,1.77,Estadio Nuevo Corona (Torreón),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2021,1629338400,Aug 19 2021 - 2:00am,complete,N/A,Guadalajara,León,Adonai Escobedo González,0.38,0.379421284,0.278950327,0.341628389,5,0.5,1.5,1.47,1.4,A,0,3,3,1,0,1,,"35,76,90'8",12,5,4,0,2,1,0,4,0,3,19,15,4,5,15,10,14,13,51,49,1.88,1.5,3,50,75,75,50,0,25,75,75,75,11,1,2.45,3.25,2.7,0.028741981,1.36,2,3.2,6,1.83,1.95,Estadio AKRON (Zapopan),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2021,1629338400,Aug 19 2021 - 2:00am,complete,N/A,Juárez,América,Luis Enrique Santander Aguirre,0.24,0.231386669,0.284146409,0.484466922,5,0.5,2,0.88,1.53,A,1,2,3,2,1,1,31,"32,52",1,5,1,1,1,0,1,1,1,0,10,18,6,8,4,10,15,11,52,48,1.26,2.03,1.75,50,50,25,25,0,50,50,25,50,12,3.5,3.85,3.2,1.95,0.028353591,1.45,2.25,3.9,7.75,2.1,1.71,Estadio Olímpico Benito Juárez (Ciudad Juárez),1.022168469,1.703611943,2.601443769,1.06724924,1.534194529,0.455893536,0.651330798,10.75886525,12.46679562,4.11573472,5.107282185,6.643130528,7.359513431,13.11140236,12.93184797,1.83416771,1.790362954,0.10951189,0.093241552
A2021,1629511200,Aug 21 2021 - 2:00am,complete,N/A,Mazatlán,Tigres UANL,Eduardo Galván Basulto,0.3,0.307377049,0.301912568,0.390710383,6,2,1.33,1.71,1.48,A,0,3,3,0,0,0,,"48,54,81",3,2,1,2,1,0,1,2,0,1,4,8,0,4,4,4,6,11,42,58,0.43,1.29,2.75,100,100,59,17,0,67,100,34,75,7,4,3,3.05,2.4,0.025956284,1.43,2.2,3.7,7,1.95,1.83,Estadio de Mazatlán (Mazatlán),1.214244523,1.499396953,2.572640782,1.180509128,1.392131653,0.520967327,0.618471829,11.14920071,11.44404973,4.525727069,4.846532438,6.623473641,6.597517295,12.90081154,13.00360685,1.750214592,1.831402831,0.096525097,0.124410124
A2021,1629583200,Aug 21 2021 - 10:00pm,complete,N/A,Atlas,Toluca,Marco Antonio Ortíz Nava,0.52,0.528145108,0.2667072,0.205147692,6,1.5,2,1.55,1.29,D,0,0,0,0,0,0,,,8,2,1,0,1,0,1,0,0,1,14,15,4,2,10,13,10,7,58,42,1.65,1.35,2.42,17,75,34,34,0,34,50,42,100,8.5,4.17,1.8,3.4,4.3,0.027410447,1.36,2.05,3.4,6.5,1.95,1.83,Estadio Jalisco (Guadalajara),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
A2021,1629590400,Aug 22 2021 - 12:00am,complete,N/A,León,Santos Laguna,Fernando Hernández Gómez,0.48,0.473389356,0.259103641,0.267507003,6,3,2,1.55,1.11,D,1,1,2,1,0,1,90'15,44,5,6,4,0,2,0,1,3,1,1,20,13,7,4,13,9,17,16,62,38,2.12,1.39,2.75,50,100,75,0,0,25,100,50,100,11,3.5,2,3.5,3.4,0.026610644,1.3,1.8,2.95,5.25,1.74,2.05,Estadio León (Nou Camp) (León de los Aldamas),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2021,1629597600,Aug 22 2021 - 2:00am,complete,N/A,Atlético San Luis,Cruz Azul,Óscar Mejía García,0.26,0.258643795,0.280621817,0.460734388,6,0.5,2,1.11,1.5,D,0,0,0,0,0,0,,,4,2,4,0,2,0,1,3,2,0,14,7,3,4,11,3,17,9,49,51,1.37,0.97,2.25,75,100,25,0,0,25,75,25,100,9.5,5.5,3.5,3.25,2.05,0.02707049,1.39,2.1,3.5,6.75,1.95,1.83,Estadio Alfonso Lastras Ramírez (San Luis Potosí),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
A2021,1629599760,Aug 22 2021 - 2:36am,complete,N/A,Monterrey,Guadalajara,Diego Montaño Robles,0.58,0.581289081,0.253006253,0.165704666,6,2.33,2,1.79,1.32,D,0,0,0,0,0,0,,,4,4,1,1,3,0,0,2,2,1,9,12,0,5,9,7,14,17,49,51,0.91,1.34,1.84,34,75,17,17,0,0,34,59,75,8.83,4.67,1.65,3.6,5.25,0.024771525,1.32,1.91,3.1,6,1.91,1.87,Estadio BBVA (Guadalupe),2.023088914,0.727314805,2.63629993,1.761971502,0.874328428,0.78411215,0.380607477,14.21549938,8.952361226,6.308312129,3.775752437,7.907187249,5.176608789,12.63423959,13.59770603,1.365400162,1.963621665,0.071544058,0.121665319
A2021,1629651600,Aug 22 2021 - 5:00pm,complete,N/A,Pumas UNAM,Puebla,Brian Omar González Veles,0.32,0.322807018,0.305263158,0.371929825,6,0.67,0.67,1.58,1.42,H,2,0,2,0,0,0,"74,81",,8,4,2,0,1,0,2,0,0,1,24,15,8,3,16,12,13,13,49,51,2.48,1.31,1.67,50,67,17,17,0,17,50,17,67,6.33,6.34,2.85,3,2.5,0.028070175,1.43,2.15,3.65,7,1.95,1.83,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.274681051,1.439248224,2.531345428,1.210167056,1.321178373,0.531356694,0.556334232,11.21109011,11.01700787,4.679233227,4.708080485,6.53185688,6.308927389,12.72547771,13.06847134,1.69023569,1.805019896,0.10590756,0.114172023
A2021,1629669600,Aug 22 2021 - 10:00pm,complete,N/A,América,Tijuana,Jorge Isaac Rojas Castillo,0.64,0.632087465,0.228578693,0.139333842,6,3,0.5,1.9,0.53,H,2,0,2,0,0,0,"90'1,90'4",,3,2,0,0,3,1,0,0,2,2,16,6,7,2,9,4,7,12,63,37,1.98,0.91,2.5,75,100,50,0,0,25,100,50,75,7,2.5,1.5,3.8,5.75,0.034579202,1.32,1.8,3.1,5.75,2,1.77,Estadio Azteca (Ciudad de México (D.F.)),2.174591099,0.597963586,2.834375,1.980803571,0.853571429,0.868303571,0.366071429,15.039801,8.632669983,6.518923465,3.450798991,8.52087753,5.181870993,12.4856661,13.57335582,1.395273024,2.058679707,0.068459658,0.127139364
A2021,1629676800,Aug 23 2021 - 12:00am,complete,N/A,Necaxa,Juárez,N/A,0.52,0.529485705,0.25562029,0.214894005,6,1,0.5,1.24,0.71,H,1,0,1,0,0,0,84,,2,3,0,0,1,0,0,0,0,1,10,13,6,3,4,10,14,7,36,64,1.3,1.22,3,42,100,75,25,0,59,75,67,100,7.33,2.67,1.8,3.55,4.15,0.026069851,1.37,2,3.4,6.5,1.95,1.8,Estadio Victoria de Aguascalientes (Aguascalientes),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
A2021,1629684000,Aug 23 2021 - 2:00am,complete,N/A,Querétaro,Pachuca,César Arturo Ramos Palazuelos,0.28,0.272787894,0.292338236,0.43487387,6,0.5,0,1.24,1.42,A,0,2,2,1,0,1,,"20,76",4,2,2,0,2,0,0,2,1,1,19,13,3,6,16,7,10,13,57,43,1.79,1.5,2,50,50,50,25,0,25,75,25,50,8,3,3.3,3.1,2.15,0.030242409,1.47,2.25,3.9,7.5,2.05,1.74,Estadio La Corregidora (Santiago de Querétaro),1.152953317,1.562853555,2.544560736,1.128766254,1.415794481,0.49635268,0.610846813,11.04442037,11.38840737,4.5379574,4.848170399,6.506462968,6.540236969,13.11758242,13.28241758,1.792592593,1.806980434,0.104706504,0.107350608
A2021,1630108800,Aug 28 2021 - 12:00am,complete,N/A,Mazatlán,Atlético San Luis,Adonai Escobedo González,0.4,0.407910628,0.306461353,0.285628019,7,1.33,3,1.71,1.25,D,2,2,4,2,1,1,"45'6,89","39,90'6",2,6,2,0,2,0,0,2,1,1,3,7,2,6,1,1,13,17,49,51,0.56,1.16,3.09,84,100,84,25,0,59,84,42,84,4.5,3,2.3,3,3.2,0.026871981,1.5,2.35,4.25,8.25,2.1,1.71,Estadio de Mazatlán (Mazatlán),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
A2021,1630116000,Aug 28 2021 - 2:00am,complete,N/A,Puebla,Querétaro,Erick Yair Miranda Galindo,0.44,0.449370055,0.295760224,0.25486972,7,0.5,0.67,1.38,0.65,H,1,0,1,0,0,0,56,,6,4,1,0,3,1,1,0,2,2,13,14,6,6,7,8,14,11,48,52,1.54,1.6,1.84,42,84,17,0,0,0,59,42,84,12.5,4.17,2.1,3.1,3.55,0.026820421,1.45,2.25,3.95,8,2.05,1.77,Estadio Cuauhtémoc (Puebla),1.639545975,1.075842936,2.480764636,1.414097969,1.066666667,0.627120669,0.460095579,12.5696928,9.86955525,5.275425679,4.127933732,7.294267123,5.741621518,12.89724601,13.50705855,1.576522702,1.917165006,0.084385382,0.123366556
A2021,1630116360,Aug 28 2021 - 2:06am,complete,N/A,Tijuana,Monterrey,Fernando Guerrero Ramírez,0.26,0.250096787,0.289779326,0.460123887,7,0.33,1,1.35,1.05,D,2,2,4,3,1,2,"39,82","18,37",11,1,3,0,3,0,1,2,2,1,18,10,4,4,14,6,13,9,49,51,1.78,1.17,2.17,84,100,17,0,0,25,75,42,75,13.67,5.67,3.6,3.15,2.05,0.027680991,1.45,2.25,3.9,7.75,2.1,1.74,Estadio Caliente (Tijuana),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
A2021,1630188000,Aug 28 2021 - 10:00pm,complete,N/A,Guadalajara,Necaxa,Jorge Isaac Rojas Castillo,0.48,0.471175799,0.283675799,0.245148402,7,0.33,1.5,1.47,1.28,H,2,1,3,1,1,0,"43,90'13",53,6,2,3,0,2,0,1,2,0,2,16,11,7,5,9,6,12,8,65,35,1.82,1.23,2.92,59,100,75,17,0,17,100,75,100,11.5,4.33,2,3.2,3.65,0.028824201,1.41,2.15,3.6,7,1.95,1.83,Estadio AKRON (Zapopan),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2021,1630195200,Aug 29 2021 - 12:00am,complete,N/A,Tigres UANL,Atlas,Luis Enrique Santander Aguirre,0.38,0.38700565,0.309322034,0.303672316,7,2,1.67,2,1.68,D,1,1,2,1,1,0,32,53,4,1,3,0,2,0,1,2,1,1,15,13,5,6,10,7,12,7,54,46,1.54,1.62,1.75,42,67,25,0,0,0,84,25,67,9,2.67,2.4,2.95,3,0.029661017,1.54,2.45,4.4,9,2.15,1.67,Estadio Universitario de Nuevo León (San Nicolás de los Garza),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2021,1630202400,Aug 29 2021 - 2:00am,complete,N/A,León,América,Marco Antonio Ortíz Nava,0.38,0.389499389,0.280525031,0.32997558,7,2.33,2.33,1.55,1.53,D,1,1,2,2,1,1,26,10,7,3,3,0,3,1,1,2,2,2,10,6,4,3,6,3,22,16,66,34,1.33,0.83,2,50,67,50,0,0,17,67,34,84,10,3.67,2.4,3.25,2.8,0.027167277,1.31,1.87,2.95,5.5,1.71,2.1,Estadio León (Nou Camp) (León de los Aldamas),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2021,1630256400,Aug 29 2021 - 5:00pm,complete,N/A,Toluca,Pumas UNAM,César Arturo Ramos Palazuelos,0.54,0.548522542,0.247782501,0.203694956,7,2,0,1.17,1.1,H,2,1,3,2,1,1,"19,70",8,5,2,4,0,2,3,1,3,1,4,21,10,6,5,15,5,7,13,67,33,2.18,1.2,3.25,50,100,75,50,0,50,100,50,75,13,3.5,1.74,3.65,4.35,0.026190101,1.32,1.87,3,5.5,1.83,1.95,Estadio Nemesio Díez (Toluca de Lerdo),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
A2021,1630278000,Aug 29 2021 - 11:00pm,complete,N/A,Santos Laguna,Juárez,Oscar Macias Romo,0.64,0.646516183,0.227131281,0.126352536,7,1,0.33,1.58,0.71,H,2,0,2,0,0,0,"56,90'1",,4,3,1,0,2,1,1,0,1,2,17,6,7,2,10,4,12,12,70,30,1.95,0.65,1.83,50,67,17,17,0,17,33,50,84,7.33,2.67,1.45,3.7,5.9,0.043138989,1.33,1.9,3.5,6.75,2.15,1.67,Estadio Nuevo Corona (Torreón),2.174591099,0.597963586,2.834375,1.980803571,0.853571429,0.868303571,0.366071429,15.039801,8.632669983,6.518923465,3.450798991,8.52087753,5.181870993,12.4856661,13.57335582,1.395273024,2.058679707,0.068459658,0.127139364
A2021,1630285200,Aug 30 2021 - 1:00am,complete,N/A,Cruz Azul,Pachuca,Alejandro Funk Villafañe,0.36,0.367942177,0.272278912,0.359778912,7,1.33,1,1.25,1.42,D,1,1,2,1,0,1,59,23,3,3,1,0,4,0,1,0,2,2,14,15,5,6,9,9,11,10,59,41,1.55,1.62,2.84,50,100,50,33,0,33,84,33,100,6.67,3.33,2.45,3.2,2.5,0.040221088,1.43,2.2,3.75,7.25,2,1.8,Estadio Azteca (Ciudad de México (D.F.)),1.402386462,1.30932659,2.511035053,1.269326095,1.241708958,0.565864023,0.551581681,11.49400826,10.5072314,4.923879041,4.629614181,6.570129224,5.877617224,12.7987395,12.98844538,1.604928297,1.79196122,0.088870935,0.116946072
A2021,1631318400,Sep 11 2021 - 12:00am,complete,N/A,Puebla,Atlético San Luis,Juan Andrés Esquivel González,0.36,0.364612512,0.305788982,0.329598506,8,1.33,2.33,1.38,1.25,D,2,2,4,1,0,1,"73,82","44,90'6",6,8,1,0,3,0,1,0,2,1,13,6,6,5,7,1,13,16,50,50,1.62,1.12,2.67,67,84,50,34,0,34,67,50,100,9.33,1.34,2.55,3,2.8,0.027544351,1.45,2.25,3.8,7.25,2,1.8,Estadio Cuauhtémoc (Puebla),1.402386462,1.30932659,2.511035053,1.269326095,1.241708958,0.565864023,0.551581681,11.49400826,10.5072314,4.923879041,4.629614181,6.570129224,5.877617224,12.7987395,12.98844538,1.604928297,1.79196122,0.088870935,0.116946072
